Investor_name_link,country,Investor_name,Investor_type,state_province
http://www.privco.com/investors/private-equity/anderson-group-llc,United States,"Anderson Group, LLC",Private Equity,Michigan
http://www.privco.com/investors/angel-investor-group/ann-arbor-angels,United States,Ann Arbor Angels,Angel Investor Group,Michigan
http://www.privco.com/investors/business-incubator-sbdc/ann-arbor-micro-loan-fund,United States,Ann Arbor Micro Loan Fund,Business Incubator / SBDC,Michigan
http://www.privco.com/investors/business-incubator-sbdc/ann-arbor-spark,United States,Ann Arbor Spark,Business Incubator / SBDC,Michigan
http://www.privco.com/investors/private-equity-venture-capital/annox-capital,United States,Annox Capital,Private Equity & Venture Capital,Michigan
http://www.privco.com/investors/venture-capital/apjohn-ventures-fund-lp,United States,"Apjohn Ventures Fund, LP",Venture Capital,Michigan
http://www.privco.com/investors/venture-capital/arbor-partners-llc,United States,"Arbor Partners, LLC",Venture Capital,Michigan
http://www.privco.com/investors/venture-capital/arboretum-ventures,United States,Arboretum Ventures,Venture Capital,Michigan
http://www.privco.com/investors/venture-development-firm/ardesta,United States,Ardesta,Venture Development Firm,Michigan
http://www.privco.com/investors/venture-capital/augment-ventures,United States,Augment Ventures,Venture Capital,Michigan
http://www.privco.com/investors/angel-investor-group/aurora-angels,United States,Aurora Angels,Angel Investor Group,Michigan
http://www.privco.com/investors/venture-development-firm/automation-alley,United States,Automation Alley,Venture Development Firm,Michigan
http://www.privco.com/investors/venture-capital/becker-ventures-llc,United States,"Becker Ventures, LLC",Venture Capital,Michigan
http://www.privco.com/investors/business-incubator-sbdc/biobusiness-accelerator,United States,BioBusiness Accelerator,Business Incubator / SBDC,Michigan
http://www.privco.com/investors/business-incubator-sbdc/biobusiness-incubator-of-michigan,United States,BioBusiness Incubator of Michigan,Business Incubator / SBDC,Michigan
http://www.privco.com/investors/university/biosciences-research-and-commercialization-center,United States,Biosciences Research & Commercialization Center,University,Michigan
http://www.privco.com/investors/venture-capital/biostar-ventures,United States,BioStar Ventures,Venture Capital,Michigan
http://www.privco.com/investors/business-incubator-sbdc/bizdom,United States,Bizdom,Business Incubator / SBDC,Michigan
http://www.privco.com/investors/private-equity/blackeagle-partners,United States,BlackEagle Partners,Private Equity,Michigan
http://www.privco.com/investors/private-equity/blackford-capital-llc,United States,"Blackford Capital, LLC",Private Equity,Michigan
http://www.privco.com/investors/angel-investor-group/3c-capital-partners,United States,3C Capital Partners,Angel Investor Group,Minnesota
http://www.privco.com/investors/venture-capital/3m-new-venture,United States,3M New Ventures,Venture Capital,Minnesota
http://www.privco.com/investors/venture-capital/affinity-capital-management,United States,Affinity Capital Management,Venture Capital,Minnesota
http://www.privco.com/investors/small-business-investment-company-sbic/agio-capital-partners-i-lp,United States,"Agio Capital Partners I, L.P.",Small Business Investment Company (SBIC),Minnesota
http://www.privco.com/investors/venture-capital/alley-ventures-llc,United States,Alley Ventures LLC,Venture Capital,Minnesota
http://www.privco.com/investors/venture-capital/artesian-capital,United States,Artesian Capital,Venture Capital,Minnesota
http://www.privco.com/investors/investment-management-firm/bayview-capital-group,United States,Bayview Capital Group,Investment Management Firm,Minnesota
http://www.privco.com/investors/venture-capital/best-buy-capital,United States,Best Buy Capital,Venture Capital,Minnesota
http://www.privco.com/investors/private-equity-venture-capital/black-river-asset-management-llc,United States,Black River Asset Management LLC,Private Equity & Venture Capital,Minnesota
http://www.privco.com/investors/venture-capital/bluestream-ventures,United States,BlueStream Ventures,Venture Capital,Minnesota
http://www.privco.com/investors/private-equity/brass-ring-capital-inc,United States,"Brass Ring Capital, Inc.",Private Equity,Minnesota
http://www.privco.com/investors/venture-capital/brightstone-capital-ltd,United States,Brightstone Capital Ltd.,Venture Capital,Minnesota
http://www.privco.com/investors/private-equity/carval-investors-llc,United States,"CarVal Investors, LLC",Private Equity,Minnesota
http://www.privco.com/investors/investment-management-firm/castlelake-lp,United States,Castlelake LP,Investment Management Firm,Minnesota
http://www.privco.com/investors/private-equity/central-minnesota-growth-and-transition-fund-llc,United States,Central Minnesota Growth & Transition Fund LLC,Private Equity,Minnesota
http://www.privco.com/investors/business-incubator-sbdc/central-minnesota-sbdc,United States,Central Minnesota SBDC,Business Incubator / SBDC,Minnesota
http://www.privco.com/investors/investment-banking-firm/cherry-tree-investments-inc,United States,"Cherry Tree Investments, Inc.",Investment Banking Firm,Minnesota
http://www.privco.com/investors/private-equity/churchill-capital-mezzanine-finance-llc,United States,Churchill Capital Mezzanine Finance LLC,Private Equity,Minnesota
http://www.privco.com/investors/small-business-investment-company-sbic/convergent-capital-llc,United States,"Convergent Capital, LLC",Small Business Investment Company (SBIC),Minnesota
http://www.privco.com/investors/venture-capital/coral-group,United States,Coral Group,Venture Capital,Minnesota
http://www.privco.com/investors/private-equity/covestia-capital-partners,United States,CoVestia Capital Partners,Private Equity,Minnesota
http://www.privco.com/investors/angel-investor-group/dalmore-investments-llc,United States,"Dalmore Investments, LLC",Angel Investor Group,Minnesota
http://www.privco.com/investors/hedge-fund/ebf-and-associates-lp,United States,"EBF & Associates, L.P.",Hedge Fund,Minnesota
http://www.privco.com/investors/venture-capital/ecmc-group-inc,United States,"ECMC Group, Inc.",Venture Capital,Minnesota
http://www.privco.com/investors/lender/farnam-street-financial-inc,United States,"Farnam Street Financial, Inc.",Lender,Minnesota
http://www.privco.com/investors/business-incubator-sbdc/alcorn-state-university-technology-incubator,United States,Alcorn State University Technology Incubator,Business Incubator / SBDC,Mississippi
http://www.privco.com/investors/business-incubator-sbdc/batesville-enterprise-center,United States,Batesville Enterprise Center,Business Incubator / SBDC,Mississippi
http://www.privco.com/investors/business-incubator-sbdc/business-launchpoint-trent-lott-national-center,United States,Business Launchpoint - Trent Lott National Center,Business Incubator / SBDC,Mississippi
http://www.privco.com/investors/small-business-investment-company-sbic/capsource-fund-lp,United States,"CapSource Fund, LP",Small Business Investment Company (SBIC),Mississippi
http://www.privco.com/investors/business-incubator-sbdc/coahoma-county-business-development-center,United States,Coahoma County Business Development Center,Business Incubator / SBDC,Mississippi
http://www.privco.com/investors/business-incubator-sbdc/copiah-lincoln-community-college-sbdc,United States,Copiah-Lincoln Community College SBDC,Business Incubator / SBDC,Mississippi
http://www.privco.com/investors/business-incubator-sbdc/east-central-community-college-sbdc,United States,East Central Community College SBDC,Business Incubator / SBDC,Mississippi
http://www.privco.com/investors/business-incubator-sbdc/golden-triangle-enterprise-center,United States,Golden Triangle Enterprise Center,Business Incubator / SBDC,Mississippi
http://www.privco.com/investors/business-incubator-sbdc/grenada-enterprise-center,United States,Grenada Enterprise Center,Business Incubator / SBDC,Mississippi
http://www.privco.com/investors/venture-capital/gulfsouth-capital,United States,GulfSouth Capital,Venture Capital,Mississippi
http://www.privco.com/investors/angel-individual/hal-gentry,United States,Hal Gentry,Angel / Individual,Mississippi
http://www.privco.com/investors/venture-capital/healthcare-financial-services,United States,Healthcare Financial Services,Venture Capital,Mississippi
http://www.privco.com/investors/business-incubator-sbdc/hinds-community-college-sbdc-counseling-center,United States,Hinds Community College SBDC Counseling Center,Business Incubator / SBDC,Mississippi
http://www.privco.com/investors/business-incubator-sbdc/hinds-community-college-sbdc-itc,United States,Hinds Community College SBDC/ITC,Business Incubator / SBDC,Mississippi
http://www.privco.com/investors/business-incubator-sbdc/holly-springs-community-development-co-op,United States,Holly Springs Community Development Co-op,Business Incubator / SBDC,Mississippi
http://www.privco.com/investors/business-incubator-sbdc/mta-innovation-center,United States,Innovate Mississippi,Business Incubator / SBDC,Mississippi
http://www.privco.com/investors/business-incubator-sbdc/jackson-county-small-business-incubator,United States,Jackson County Small Business Incubator,Business Incubator / SBDC,Mississippi
http://www.privco.com/investors/business-incubator-sbdc/jackson-state-university-sbdc,United States,Jackson State University SBDC,Business Incubator / SBDC,Mississippi
http://www.privco.com/investors/business-incubator-sbdc/jones-county-junior-college-sbdc,United States,Jones County Junior College SBDC,Business Incubator / SBDC,Mississippi
http://www.privco.com/investors/business-incubator-sbdc/kemper-county-industrial-incubator-center-inc,United States,"Kemper County Industrial Incubator Center, Inc",Business Incubator / SBDC,Mississippi
http://www.privco.com/investors/angel-investor-group/misissippi-angel-network,United States,Misissippi Angel Network,Angel Investor Group,Mississippi
http://www.privco.com/investors/business-incubator-sbdc/mississippi-e-business-innovation-center,United States,Mississippi e-Business Innovation Center,Business Incubator / SBDC,Mississippi
http://www.privco.com/investors/business-incubator-sbdc/mississippi-enterprise-for-technology,United States,Mississippi Enterprise for Technology,Business Incubator / SBDC,Mississippi
http://www.privco.com/investors/business-incubator-sbdc/mississippi-sbdc,United States,Mississippi SBDC,Business Incubator / SBDC,Mississippi
http://www.privco.com/investors/business-incubator-sbdc/mississippi-state-university-sbdc,United States,Mississippi State University SBDC,Business Incubator / SBDC,Mississippi
http://www.privco.com/investors/venture-capital/1-seed,United Kingdom,#1 Seed,Venture Capital,
http://www.privco.com/investors/venture-capital/dominatefund,United States,#DominateFund,Venture Capital,California
http://www.privco.com/investors/venture-capital/406-ventures-llc,United States,".406 Ventures, LLC",Venture Capital,Massachusetts
http://www.privco.com/investors/venture-capital/1-0-capital-llc,United States,1/0 Capital LLC,Venture Capital,New York
http://www.privco.com/investors/venture-capital/10x-venture-partners,United States,10X Venture Partners,Venture Capital,New Hampshire
http://www.privco.com/investors/business-incubator-sbdc/10x-xelerator,United States,10X Xelerator,Business Incubator / SBDC,Ohio
http://www.privco.com/investors/business-incubator-sbdc/10xelerator,United States,10Xelerator,Business Incubator / SBDC,Ohio
http://www.privco.com/investors/venture-capital/123venture,France,123Venture,Venture Capital,
http://www.privco.com/investors/venture-capital/137-ventures,United States,137 Ventures,Venture Capital,California
http://www.privco.com/investors/venture-capital/14w,United States,14W,Venture Capital,New York
http://www.privco.com/investors/business-incubator-sbdc/1776_WashingtonDC_Incubator,United States,1776 DC Incubator,Business Incubator / SBDC,Washington D.C.
http://www.privco.com/investors/venture-capital/186k-ventures-llp,United States,186K Ventures LLP,Venture Capital,Texas
http://www.privco.com/investors/venture-capital/1a-vastmanlandsfonden,Sweden,1a Vastmanlandsfonden,Venture Capital,
http://www.privco.com/investors/small-business-investment-company-sbic/1to1-venture-partners-llc,United States,"1to1 Venture Partners, LLC",Small Business Investment Company (SBIC),Connecticut
http://www.privco.com/investors/venture-capital/20-20-healthcare-partners-llc,United States,20/20 HealthCare Partners LLC,Venture Capital,Massachusetts
http://www.privco.com/investors/venture-capital/2020-ventures,United States,2020 Ventures,Venture Capital,California
http://www.privco.com/investors/private-equity/21-investimenti,Italy,21 Investimenti,Private Equity,
http://www.privco.com/investors/private-equity/21-partners-spa,Italy,21 Partners SpA,Private Equity,
http://www.privco.com/investors/venture-capital/21-ventures-llc,United States,"21 Ventures, LLC",Venture Capital,New York
http://www.privco.com/investors/venture-capital/212-capital-partners,Turkey,212 Capital Partners,Venture Capital,
http://www.privco.com/investors/venture-capital/212-media-llc,United States,212 Media LLC,Venture Capital,New York
http://www.privco.com/investors/private-equity/21st-century-group-llc,United States,"21st Century Group, LLC",Private Equity,Texas
http://www.privco.com/investors/private-equity-venture-capital/24-haymarket,United Kingdom,24 Haymarket,Private Equity & Venture Capital,
http://www.privco.com/investors/venture-capital/2b-angels,Israel,2B Angels,Venture Capital,
http://www.privco.com/investors/venture-capital/2bangles,Israel,2BAngles,Venture Capital,
http://www.privco.com/investors/venture-capital/3x5-special-opportunity-partners,United States,3x5 Special Opportunity Partners,Venture Capital,Missouri
http://www.privco.com/investors/corporate/abc-laboratories,United States,ABC Laboratories,Corporate,Missouri
http://www.privco.com/investors/private-equity/acartha-group-llc,United States,"Acartha Group, LLC",Private Equity,Missouri
http://www.privco.com/investors/private-equity/acartha-technology-partners-lp,United States,"Acartha Technology Partners, L.P.",Private Equity,Missouri
http://www.privco.com/investors/angel-investor-group/aegis-investor-network,United States,AEGIS Investor Network,Angel Investor Group,Missouri
http://www.privco.com/investors/university/allen-angel-capital-education-program,United States,Allen Angel Capital Education Program,University,Missouri
http://www.privco.com/investors/angel-investor-group/angel-capital-education-foundation,United States,Angel Capital Education Foundation,Angel Investor Group,Missouri
http://www.privco.com/investors/business-incubator-sbdc/anthony-allan-and-quinn-inc,United States,Anthony Allan & Quinn Inc,Business Incubator / SBDC,Missouri
http://www.privco.com/investors/private-equity/arch-equity-partners,United States,Arch Equity Partners,Private Equity,Missouri
http://www.privco.com/investors/business-incubator-sbdc/arts-incubator-of-kansas-city,United States,Arts Incubator of Kansas City,Business Incubator / SBDC,Missouri
http://www.privco.com/investors/venture-capital/ascension-ventures,United States,Ascension Ventures,Venture Capital,Missouri
http://www.privco.com/investors/business-incubator-sbdc/audrain-county-mu-extension-sbtdc,United States,Audrain County MU Extension SBTDC,Business Incubator / SBDC,Missouri
http://www.privco.com/investors/private-equity/augury-capital-partners,United States,Augury Capital Partners,Private Equity,Missouri
http://www.privco.com/investors/private-equity/b12-capital-partners-llc,United States,"B12 Capital Partners, LLC",Private Equity,Missouri
http://www.privco.com/investors/business-incubator-sbdc/barton-county-mu-extension-sbtdc,United States,Barton County MU Extension SBTDC,Business Incubator / SBDC,Missouri
http://www.privco.com/investors/business-incubator-sbdc/begin-new-venture-center,United States,BEGIN New Venture Center,Business Incubator / SBDC,Missouri
http://www.privco.com/investors/angel-investor-group/bi-state-investment-group,United States,Bi-State Investment Group,Angel Investor Group,Missouri
http://www.privco.com/investors/angel-individual/bill-dowling,United States,Bill Dowling,Angel / Individual,Missouri
http://www.privco.com/investors/angel-investor-group/billiken-angels,United States,Billiken Angels,Angel Investor Group,Missouri
http://www.privco.com/investors/business-incubator-sbdc/biogenerator,United States,BioGenerator,Business Incubator / SBDC,Missouri
http://www.privco.com/investors/family/brandmeyer-family,United States,Brandmeyer family,Family,Missouri
http://www.privco.com/investors/angel-individual/adam-beguelin,United States,Adam Beguelin,Angel / Individual,Nevada
http://www.privco.com/investors/business-incubator-sbdc/carson-city-sbdc-service-center,United States,Carson City SBDC Service Center,Business Incubator / SBDC,Nevada
http://www.privco.com/investors/angel-individual/brant-bukowsky,United States,Brant Bukowsky,Angel / Individual,Missouri
http://www.privco.com/investors/private-equity/bush-odonnell-capital-partners-llc,United States,"Bush O'Donnell Capital Partners, LLC",Private Equity,Missouri
http://www.privco.com/investors/business-incubator-sbdc/butler-county-mu-extension-center,United States,Butler County MU Extension Center,Business Incubator / SBDC,Missouri
http://www.privco.com/investors/business-incubator-sbdc/carson-valley-sbdc-service-center,United States,Carson Valley SBDC Service Center,Business Incubator / SBDC,Nevada
http://www.privco.com/investors/angel-individual/denis-grosz,United States,Denis Grosz,Angel / Individual,Nevada
http://www.privco.com/investors/angel-investor-group/desert-frost-ventures,United States,Desert Frost Ventures,Angel Investor Group,Nevada
http://www.privco.com/investors/private-equity/c3-capital-llc,United States,"C3 Capital, LLC",Private Equity,Missouri
http://www.privco.com/investors/small-business-investment-company-sbic/downtown-project,United States,Downtown Project,Small Business Investment Company (SBIC),Nevada
http://www.privco.com/investors/business-incubator-sbdc/ely-sbdc,United States,Ely SBDC,Business Incubator / SBDC,Nevada
http://www.privco.com/investors/investment-management-firm/explore-holdings-llc,United States,Explore Holdings LLC,Investment Management Firm,Nevada
http://www.privco.com/investors/business-incubator-sbdc/henderson-business-resource-center,United States,Henderson Business Resource Center,Business Incubator / SBDC,Nevada
http://www.privco.com/investors/angel-individual/ira-cohen,United States,Ira Cohen,Angel / Individual,Nevada
http://www.privco.com/investors/angel-individual/james-golden,United States,James Golden,Angel / Individual,Nevada
http://www.privco.com/investors/business-incubator-sbdc/las-vegas-sbdc-service-center,United States,Las Vegas SBDC Service Center,Business Incubator / SBDC,Nevada
http://www.privco.com/investors/angel-individual/maurice-gallagher,United States,Maurice Gallagher,Angel / Individual,Nevada
http://www.privco.com/investors/business-incubator-sbdc/nevada-sbdc,United States,Nevada SBDC,Business Incubator / SBDC,Nevada
http://www.privco.com/investors/venture-capital/nevada-ventures-lp,United States,"Nevada Ventures, LP",Venture Capital,Nevada
http://www.privco.com/investors/venture-capital/panarea-capital,United States,Panarea Capital,Venture Capital,Nevada
http://www.privco.com/investors/angel-individual/peggy-taylor,United States,Peggy Taylor,Angel / Individual,Nevada
http://www.privco.com/investors/private-equity-venture-capital/queste-capital-management,United States,Queste Capital Management,Private Equity & Venture Capital,Nevada
http://www.privco.com/investors/angel-investor-group/raa-ventures,United States,RAA Ventures,Angel Investor Group,Nevada
http://www.privco.com/investors/venture-capital/redhills-ventures-llc,United States,Redhills Ventures LLC,Venture Capital,Nevada
http://www.privco.com/investors/private-equity/renewable-capital,United States,Renewable Capital,Private Equity,Nevada
http://www.privco.com/investors/angel-investor-group/reno-angels,United States,Reno Angels,Angel Investor Group,Nevada
http://www.privco.com/investors/venture-capital/rimrock-venture-partners,United States,Rimrock Venture Partners,Venture Capital,Nevada
http://www.privco.com/investors/venture-capital/saic-capital,United States,SAIC Capital,Venture Capital,Nevada
http://www.privco.com/investors/angel-investor-group/sierra-angels,United States,Sierra Angels,Angel Investor Group,Nevada
http://www.privco.com/investors/venture-capital/10x-venture-partners,United States,10X Venture Partners,Venture Capital,New Hampshire
http://www.privco.com/investors/business-incubator-sbdc/amoskeag-business-incubator,United States,Amoskeag Business Incubator,Business Incubator / SBDC,New Hampshire
http://www.privco.com/investors/venture-capital/arete-corporation,United States,Arete Corporation,Venture Capital,New Hampshire
http://www.privco.com/investors/angel-individual/b-stuart-trembly,United States,B. Stuart Trembly,Angel / Individual,New Hampshire
http://www.privco.com/investors/venture-capital/borealis-ventures,United States,Borealis Ventures,Venture Capital,New Hampshire
http://www.privco.com/investors/university/dartmouth-college,United States,Dartmouth College,University,New Hampshire
http://www.privco.com/investors/business-incubator-sbdc/dartmouth-regional-technology-center,United States,Dartmouth Regional Technology Center,Business Incubator / SBDC,New Hampshire
http://www.privco.com/investors/angel-investor-group/ecoast-angel-network,United States,eCoast Angel Network,Angel Investor Group,New Hampshire
http://www.privco.com/investors/angel-investor-group/first-run-angel-group,United States,First Run Angel Group,Angel Investor Group,New Hampshire
http://www.privco.com/investors/angel-investor-group/granite-state-angels,United States,Granite State Angels,Angel Investor Group,New Hampshire
http://www.privco.com/investors/business-incubator-sbdc/hannah-grimes-center,United States,Hannah Grimes Center,Business Incubator / SBDC,New Hampshire
http://www.privco.com/investors/private-equity/harbor-light-capital-partners-llc,United States,"Harbor Light Capital Partners, LLC",Private Equity,New Hampshire
http://www.privco.com/investors/private-equity/hillcrest-management-llc,United States,"Hillcrest Management, LLC",Private Equity,New Hampshire
http://www.privco.com/investors/private-equity/liberty-lane-partners,United States,Liberty Lane Partners,Private Equity,New Hampshire
http://www.privco.com/investors/small-business-investment-company-sbic/merchantbanc-llc,United States,"MerchantBanc, LLC",Small Business Investment Company (SBIC),New Hampshire
http://www.privco.com/investors/angel-investor-group/monadnock-angel-investors,United States,Monadnock Angel Investors,Angel Investor Group,New Hampshire
http://www.privco.com/investors/business-incubator-sbdc/mount-washington-valley-economic-council,United States,Mount Washington Valley Economic Council,Business Incubator / SBDC,New Hampshire
http://www.privco.com/investors/private-equity/new-energy-capital-corporation,United States,New Energy Capital Corporation,Private Equity,New Hampshire
http://www.privco.com/investors/business-incubator-sbdc/new-hampshire-sbdc,United States,New Hampshire SBDC,Business Incubator / SBDC,New Hampshire
http://www.privco.com/investors/business-incubator-sbdc/new-hampshire-sbdc-keene-regional-office,United States,New Hampshire SBDC Keene Regional Office,Business Incubator / SBDC,New Hampshire
http://www.privco.com/investors/business-incubator-sbdc/new-hampshire-sbdc-manchester-regional-office,United States,New Hampshire SBDC Manchester Regional Office,Business Incubator / SBDC,New Hampshire
http://www.privco.com/investors/business-incubator-sbdc/new-hampshire-sbdc-nashua-regional-offfice,United States,New Hampshire SBDC Nashua Regional Offfice,Business Incubator / SBDC,New Hampshire
http://www.privco.com/investors/business-incubator-sbdc/new-hampshire-sbdc-north-country-regional-office,United States,New Hampshire SBDC North Country Regional Office,Business Incubator / SBDC,New Hampshire
http://www.privco.com/investors/business-incubator-sbdc/new-hampshire-sbdc-seacoast-regional-office,United States,New Hampshire SBDC Seacoast Regional Office,Business Incubator / SBDC,New Hampshire
http://www.privco.com/investors/business-incubator-sbdc/new-hampshire-sbdc-statewide-education-program,United States,New Hampshire SBDC Statewide Education Program,Business Incubator / SBDC,New Hampshire
http://www.privco.com/investors/venture-capital/abstraction-ventures,United States,Abstraction Ventures,Venture Capital,Louisiana
http://www.privco.com/investors/private-equity/advantage-capital-partners,United States,Advantage Capital Partners,Private Equity,Louisiana
http://www.privco.com/investors/private-equity-venture-capital/amcref-community-capital,United States,Amcref Community Capital,Private Equity & Venture Capital,Louisiana
http://www.privco.com/investors/small-business-investment-company-sbic/audubon-capital,United States,Audubon Capital,Small Business Investment Company (SBIC),Louisiana
http://www.privco.com/investors/private-equity/bernhard-capital-partners-management,United States,Bernhard Capital Partners Management,Private Equity,Louisiana
http://www.privco.com/investors/business-incubator-sbdc/bpcc-student-business-incubator,United States,BPCC Student Business Incubator,Business Incubator / SBDC,Louisiana
http://www.privco.com/investors/business-incubator-sbdc/business-incubator-of-southwest-louisiana,United States,Business Incubator of Southwest Louisiana,Business Incubator / SBDC,Louisiana
http://www.privco.com/investors/private-equity-venture-capital/bvm-capital-llc,United States,"BVM Capital, LLC",Private Equity & Venture Capital,Louisiana
http://www.privco.com/investors/business-incubator-sbdc/central-louisiana-business-incubator,United States,Central Louisiana Business Incubator,Business Incubator / SBDC,Louisiana
http://www.privco.com/investors/angel-individual/chris-schultz,United States,Chris Schultz,Angel / Individual,Louisiana
http://www.privco.com/investors/business-incubator-sbdc/dixie-business-center,United States,Dixie Business Center,Business Incubator / SBDC,Louisiana
http://www.privco.com/investors/angel-individual/drew-brees,United States,Drew Brees,Angel / Individual,Louisiana
http://www.privco.com/investors/business-incubator-sbdc/enterprise-center-of-louisiana,United States,Enterprise Center of Louisiana,Business Incubator / SBDC,Louisiana
http://www.privco.com/investors/business-incubator-sbdc/intertech-science-park,United States,InterTech Science Park,Business Incubator / SBDC,Louisiana
http://www.privco.com/investors/business-incubator-sbdc/acin-camden-center-for-entrepreneurship-in-technology,United States,ACIN Camden Center for Entrepreneurship in Technology,Business Incubator / SBDC,New Jersey
http://www.privco.com/investors/small-business-investment-company-sbic/alliance-mezzanine-investors-lp,United States,"Alliance Mezzanine Investors, L.P.",Small Business Investment Company (SBIC),New Jersey
http://www.privco.com/investors/business-incubator-sbdc/applied-communications-and-information-networking,United States,Applied Communications & Information Networking,Business Incubator / SBDC,New Jersey
http://www.privco.com/investors/business-incubator-sbdc/jedco-enterprise-center,United States,JEDCO Enterprise Center,Business Incubator / SBDC,Louisiana
http://www.privco.com/investors/small-business-investment-company-sbic/jefferson-capital-partners-i-lp,United States,"Jefferson Capital Partners I, L.P.",Small Business Investment Company (SBIC),Louisiana
http://www.privco.com/investors/business-incubator-sbdc/launch-pad-ignition,United States,Launch Pad Ignition,Business Incubator / SBDC,Louisiana
http://www.privco.com/investors/business-incubator-sbdc/loisianna-sbdc-greater-new-orleans,United States,Loisianna SBDC-Greater New Orleans,Business Incubator / SBDC,Louisiana
http://www.privco.com/investors/angel-individual/ashish-m-vengsarkar,United States,Ashish M. Vengsarkar,Angel / Individual,New Jersey
http://www.privco.com/investors/private-equity-venture-capital/auster-capital-partners,United States,Auster Capital Partners,Private Equity & Venture Capital,New Jersey
http://www.privco.com/investors/angel-investor-group/awt-private-investments,United States,AWT Private Investments,Angel Investor Group,New Jersey
http://www.privco.com/investors/venture-capital/bassett-investment-group,United States,Bassett Investment Group,Venture Capital,New Jersey
http://www.privco.com/investors/private-equity/longuevue-capital-llc,United States,"LongueVue Capital, LLC",Private Equity,Louisiana
http://www.privco.com/investors/angel-investor-group/louisiana-angel-network,United States,Louisiana Angel Network,Angel Investor Group,Louisiana
http://www.privco.com/investors/venture-capital/battelle-ventures-lp,United States,"Battelle Ventures, L.P.",Venture Capital,New Jersey
http://www.privco.com/investors/venture-capital/bd-ventures,United States,BD Ventures,Venture Capital,New Jersey
http://www.privco.com/investors/venture-capital/bd-venutures-llc,United States,"BD Venutures, LLC",Venture Capital,New Jersey
http://www.privco.com/investors/business-incubator-sbdc/louisiana-business-and-technology-center,United States,Louisiana Business & Technology Center,Business Incubator / SBDC,Louisiana
http://www.privco.com/investors/government/louisiana-economic-development-corporation,United States,Louisiana Economic Development Corporation,Government,Louisiana
http://www.privco.com/investors/business-incubator-sbdc/louisiana-emerging-technology-center,United States,Louisiana Emerging Technology Center,Business Incubator / SBDC,Louisiana
http://www.privco.com/investors/business-incubator-sbdc/bergen-community-college,United States,Bergen Community College,Business Incubator / SBDC,New Jersey
http://www.privco.com/investors/lender/birnberg-group,United States,Birnberg Group,Lender,New Jersey
http://www.privco.com/investors/private-equity/black-opal-equity,United States,Black Opal Equity,Private Equity,New Jersey
http://www.privco.com/investors/venture-capital/louisiana-fund-i-lp,United States,"Louisiana Fund I, L.P.",Venture Capital,Louisiana
http://www.privco.com/investors/business-incubator-sbdc/louisiana-sbdc,United States,Louisiana SBDC,Business Incubator / SBDC,Louisiana
http://www.privco.com/investors/business-incubator-sbdc/bath-sbdc,United States,Bath SBDC,Business Incubator / SBDC,Maine
http://www.privco.com/investors/venture-capital/cei-ventures-inc,United States,"CEI Ventures, Inc.",Venture Capital,Maine
http://www.privco.com/investors/private-equity/dyson-investments-llc,United States,Dyson Investments LLC,Private Equity,Maine
http://www.privco.com/investors/private-equity-venture-capital/blackrock-private-equity-partners,United States,BlackRock Private Equity Partners,Private Equity & Venture Capital,New Jersey
http://www.privco.com/investors/hedge-fund/bulldog-investors-llc,United States,"Bulldog Investors, LLC",Hedge Fund,New Jersey
http://www.privco.com/investors/business-incubator-sbdc/burlington-county-community-college-high-tech-small-business-incubator,United States,Burlington County Community College High Tech Small Business Incubator,Business Incubator / SBDC,New Jersey
http://www.privco.com/investors/business-incubator-sbdc/eastern-maine-development-corporation,United States,Eastern Maine Development Corporation,Business Incubator / SBDC,Maine
http://www.privco.com/investors/angel-investor-group/ecs-angels,United States,ECS Angels,Angel Investor Group,Maine
http://www.privco.com/investors/angel-investor-group/maine-angels,United States,Maine Angels,Angel Investor Group,Maine
http://www.privco.com/investors/business-incubator-sbdc/business-development-incubator-bdi,United States,Business Development Incubator (BDI),Business Incubator / SBDC,New Jersey
http://www.privco.com/investors/venture-capital/cardinal-partners,United States,Cardinal Partners,Venture Capital,New Jersey
http://www.privco.com/investors/venture-capital/care-capital-llc,United States,"Care Capital, LLC",Venture Capital,New Jersey
http://www.privco.com/investors/business-incubator-sbdc/maine-aquaculture-innovation-center,United States,Maine Aquaculture Innovation Center,Business Incubator / SBDC,Maine
http://www.privco.com/investors/business-incubator-sbdc/maine-center-for-enterprise-development,United States,Maine Center for Enterprise Development,Business Incubator / SBDC,Maine
http://www.privco.com/investors/business-incubator-sbdc/maine-sbdc,United States,Maine SBDC,Business Incubator / SBDC,Maine
http://www.privco.com/investors/angel-investor-group/casabona-ventures,United States,Casabona Ventures,Angel Investor Group,New Jersey
http://www.privco.com/investors/business-incubator-sbdc/channel-mark-ventures,United States,Channel Mark Ventures,Business Incubator / SBDC,New Jersey
http://www.privco.com/investors/hedge-fund/chatham-asset-management,United States,Chatham Asset Management,Hedge Fund,New Jersey
http://www.privco.com/investors/business-incubator-sbdc/maine-sbdc-auburn,United States,Maine SBDC - Auburn,Business Incubator / SBDC,Maine
http://www.privco.com/investors/business-incubator-sbdc/maine-sbdc-at-coastal-enterprises-inc,United States,Maine SBDC at Coastal Enterprises Inc.,Business Incubator / SBDC,Maine
http://www.privco.com/investors/business-incubator-sbdc/maine-sbdc-at-northern-maine-development-commission,United States,Maine SBDC at Northern Maine Development Commission,Business Incubator / SBDC,Maine
